"Multiplier:","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000"
"Currency:","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD"
"Unique Identifier:","H8/H8/B1001NLGD","H8/H8/B1002NLGD","H8/H8/B1003NLGD","H8/H8/B1301NLGD","H8/H8/B1302NLGD","H8/H8/B1011NLGD","H8/H8/B1303NLGD","H8/H8/B1304NLGD","H8/H8/B1020NLGD","H8/H8/B1023NLGD","H8/H8/B1026NLGD","H8/H8/B1221NLGD","H8/H8/B1027NLGD","H8/H8/B1220NLGD","H8/H8/B3219NLGD","H8/H8/B1215NLGD","H8/H8/B1216NLGD","H8/H8/B1217NLGD","H8/H8/B1218NLGD","H8/H8/B1029NLGD","H8/H8/B1247NLGD","H8/H8/B3248NLGD","H8/H8/B1243NLGD","H8/H8/B1245NLGD","H8/H8/B3305NLGD","H8/H8/B1030NLGD","H8/H8/B1310NLGD","H8/H8/B1043NLGD","H8/H8/B1048NLGD","H8/H8/B3092NLGD","H8/H8/B1047NLGD","H8/H8/B3053NLGD","H8/H8/B1151NLGD","H8/H8/B1058NLGD","H8/H8/B1072NLGD","H8/H8/B1110NLGD","H8/H8/B3094NLGD","H8/H8/B1100NLGD","H8/H8/B3095NLGD","H8/H8/B1152NLGD","H8/H8/B1091NLGD"
"Time Period","B1001NLGD","B1002NLGD","B1003NLGD","B1301NLGD","B1302NLGD","B1011NLGD","B1303NLGD","B1304NLGD","B1020NLGD","B1023NLGD","B1026NLGD","B1221NLGD","B1027NLGD","B1220NLGD","B3219NLGD","B1215NLGD","B1216NLGD","B1217NLGD","B1218NLGD","B1029NLGD","B1247NLGD","B3248NLGD","B1243NLGD","B1245NLGD","B3305NLGD","B1030NLGD","B1310NLGD","B1043NLGD","B1048NLGD","B3092NLGD","B1047NLGD","B3053NLGD","B1151NLGD","B1058NLGD","B1072NLGD","B1110NLGD","B3094NLGD","B1100NLGD","B3095NLGD","B1152NLGD","B1091NLGD"
2005-10-19,4358662.9,1046397.0,691333.1,519559.4,171773.7,355063.9,127112.7,227951.2,3312265.9,633038.1,1776050.1,1213858.2,363775.9,850082.2,562191.9,,,,,600980.4,265792.5,335187.8,,,302197.4,,,45462.6,205719.3,,67046.1,669315.3,5490321.9,3338361.7,497086.0,2841275.7,919662.9,246142.7,426438.5,4930605.8,559716.0
2005-10-26,4358257.8,1034144.7,682585.0,517278.3,165306.7,351559.8,126962.4,224597.4,3324113.1,632994.7,1782384.0,1218013.1,364338.4,853674.7,564370.9,,,,,605804.2,269587.6,336216.6,,,302930.3,,,45312.7,195880.4,,68640.9,677688.2,5488777.9,3313402.5,496640.6,2816761.9,934123.0,261051.8,420862.3,4929439.6,559338.4
2005-11-02,4366343.0,1028270.0,682329.6,515584.8,166744.9,345940.4,131134.7,214805.7,3338072.9,637243.5,1785028.4,1223043.1,363732.3,859310.9,561985.2,,,,,604622.3,269072.5,335549.8,,,311178.7,,,45905.8,208997.7,,68405.7,688039.3,5534528.5,3381582.8,508624.2,2872958.5,923614.3,237401.2,428930.3,4971528.5,563000.1
2005-11-09,4372316.9,1029403.3,680308.2,512355.2,167953.0,349095.1,131798.0,217297.1,3342913.6,636285.7,1796341.7,1231752.0,364073.6,867678.4,564589.7,,,,,602495.7,266520.3,335975.4,,,307790.5,,,45793.1,195076.4,,70469.5,685934.2,5511435.9,3367684.0,512246.2,2855437.8,908068.6,247671.6,426908.5,4950332.6,561103.3
2005-11-16,4392192.0,1040012.3,689075.1,521687.6,167387.5,350937.3,132270.3,218667.0,3352179.6,639407.4,1790938.7,1224399.2,363243.9,861155.3,566539.5,,,,,607269.7,271839.0,335430.7,,,314563.9,,,45664.3,208971.0,,70389.0,681995.2,5538863.9,3401549.3,512497.7,2889051.6,912071.5,223945.4,434536.0,4972102.2,566761.7
2005-11-23,4400737.9,1039509.0,687413.5,522628.3,164785.2,352095.5,131883.3,220212.2,3361228.9,641802.3,1799081.3,1230152.3,364203.1,865949.2,568929.0,,,,,603404.0,273381.1,330022.9,,,316941.4,,,45288.5,211004.2,,69587.2,676630.8,5557437.7,3393749.3,513325.5,2880423.8,918552.2,243571.7,431225.8,4987099.0,570338.7
2005-11-30,4382969.9,1037154.1,685809.9,522735.5,163074.4,351344.2,133460.7,217883.5,3345815.8,639311.5,1799045.0,1228745.4,363508.6,865236.8,570299.6,,,,,599275.6,272781.0,326494.6,,,308183.7,,,45148.7,214136.6,,69514.1,678414.3,5540124.1,3404700.9,511231.2,2893469.6,896577.9,238698.0,431812.9,4971789.7,568334.4
2005-12-07,4394644.3,1034954.9,681250.2,518394.8,162855.3,353704.7,134041.4,219663.3,3359689.4,639016.5,1807571.9,1235862.9,363703.9,872159.0,571709.0,,,,,597973.5,271856.3,326117.2,,,315127.5,,,45906.6,211813.1,,71512.4,666480.4,5531371.2,3397016.7,521054.1,2875962.6,904308.9,234870.1,426242.2,4962437.9,568933.3
2005-12-14,4403845.3,1030928.4,675993.4,515366.9,160626.5,354935.0,134087.9,220847.1,3372916.9,640126.8,1808043.5,1234481.5,364269.4,870212.1,573562.1,,,,,603961.1,280191.3,323769.8,,,320785.5,,,45684.9,209562.0,,70818.7,671203.8,5563424.3,3428704.2,520615.3,2908088.8,908902.2,229578.0,427504.2,4994688.5,568735.8
2005-12-21,4419135.2,1032908.9,676275.4,515977.0,160298.4,356633.5,133568.9,223064.6,3386226.3,647947.8,1806636.4,1232015.5,364277.2,867738.3,574620.9,,,,,606510.9,283399.0,323111.8,,,325131.2,,,45345.1,225420.7,,72053.7,665150.6,5598731.8,3421207.9,532843.6,2888364.2,940673.1,246871.4,417762.5,5026514.8,572217.0
2005-12-28,4425774.2,1031775.1,674212.7,527923.6,146289.1,357562.4,121497.4,236065.0,3393999.1,650002.0,1806950.1,1231262.7,364883.7,866379.0,575687.4,,,,,611165.4,286574.5,324590.9,,,325881.6,,,44796.0,228389.9,,70585.0,674452.4,5620113.9,3441872.3,533469.2,2908403.1,945671.6,246238.6,413685.7,5047468.3,572645.6
2006-01-04,4407939.5,1022717.1,667731.1,527068.9,140662.2,354985.9,119359.2,235626.7,3385222.5,650530.3,1808316.3,1230550.6,362653.7,867896.9,577765.7,,,,,607236.9,282182.3,325054.7,,,319138.9,,,44341.0,254260.3,,71726.7,690079.9,5620938.1,3493329.7,542605.6,2950724.1,894972.1,248301.0,414117.4,5050720.2,570217.9
2006-01-11,4408412.1,1025532.3,669223.0,523951.7,145271.3,356309.3,120262.0,236047.3,3382879.8,647743.9,1816313.0,1235469.0,363439.5,872029.5,580844.0,,,,,605801.8,278314.7,327487.1,,,313021.1,,,44146.1,202538.5,,73215.6,686398.5,5558064.5,3429523.2,542018.0,2887505.2,889736.8,249365.0,420786.6,4989411.7,568652.8
2006-01-18,4437964.7,1050507.2,693437.9,550681.9,142756.1,357069.2,122296.3,234772.9,3387457.6,651325.3,1810624.3,1227332.3,364809.3,862523.1,583292.0,,,,,612439.4,281409.5,331029.9,,,313068.6,,,44119.9,230628.3,,71258.3,684159.7,5626657.3,3437436.4,533306.9,2904129.4,949411.9,249657.4,415061.2,5051566.8,575090.5
2006-01-25,4447667.0,1055200.6,694831.6,548294.8,146536.8,360368.9,121710.9,238658.0,3392466.5,654206.8,1812575.5,1228170.9,365446.4,862724.6,584404.6,,,,,612595.3,280407.9,332187.4,,,313088.9,,,44023.7,203062.1,,72398.4,684575.1,5594392.1,3363652.0,530698.7,2832953.3,972623.8,266385.1,417110.8,5019771.8,574620.3
2006-02-01,4463153.4,1059348.5,700125.5,548628.6,151496.9,359222.9,118220.8,241002.2,3403804.9,656645.3,1823411.3,1238438.8,365945.7,872493.2,584972.4,,,,,606431.9,272810.5,333621.3,,,317316.5,,,44143.9,216387.8,,72027.0,694206.2,5638100.9,3434909.9,545464.1,2889445.8,971977.3,231507.0,426117.7,5064512.0,573588.9
2006-02-08,4457371.0,1057815.8,698018.8,544527.6,153491.2,359797.0,117759.4,242037.6,3399555.2,654469.0,1828788.9,1243278.0,366259.5,877018.5,585510.9,,,,,602808.2,269370.1,333438.1,,,313489.1,,,44186.0,194941.7,,73593.5,699031.9,5598973.5,3401605.8,545156.3,2856449.5,965393.5,228463.5,428952.9,5024415.6,574557.9
2006-02-15,4475490.7,1073472.7,713450.8,559796.8,153654.1,360021.8,118026.4,241995.5,3402018.0,656794.2,1827766.8,1240362.0,366895.8,873466.2,587404.8,,,,,603136.2,271210.4,331925.9,,,314320.8,,,44145.9,193977.4,,73563.4,713012.4,5652368.2,3438011.4,551066.5,2886944.9,966302.0,235130.8,436304.6,5075748.9,576619.3
2006-02-22,4487396.0,1086048.4,725033.6,571122.7,153910.9,361014.8,117830.8,243184.0,3401347.7,659629.2,1828380.1,1239523.8,367079.9,872443.9,588856.3,,,,,600286.8,270503.3,329783.5,,,313051.6,,,44124.1,215139.2,,74040.5,700016.7,5638278.0,3420518.7,544695.4,2875823.3,959416.7,256668.6,423128.3,5059732.4,578545.6
2006-03-01,4505914.8,1087619.3,725472.2,574166.6,151305.6,362147.1,117806.6,244340.5,3418295.5,662891.2,1826468.5,1234697.8,367056.9,867640.9,591770.7,,,,,612192.3,265089.5,347102.7,,,316743.6,,,45124.7,215946.5,,74004.7,696551.5,5680931.8,3464948.0,548883.8,2916064.2,969679.4,234313.6,431360.7,5100301.6,580630.2
2006-03-08,4483564.9,1077703.5,715853.2,568817.6,147035.6,361850.3,118153.4,243696.9,3405861.4,659797.7,1828458.5,1239152.6,366781.9,872370.7,589305.8,,,,,606987.5,261507.8,345479.7,,,310617.7,,,45089.9,202531.5,,77432.9,699498.0,5634780.2,3438434.3,550277.7,2888156.6,963870.9,225109.5,424411.1,5051825.8,582954.3
2006-03-15,4499584.4,1084384.6,720022.4,569685.5,150336.9,364362.1,118051.5,246310.7,3415199.9,666200.9,1826278.2,1236389.4,367489.7,868899.7,589888.8,,,,,605737.7,260722.0,345015.7,,,316983.1,,,45023.3,207632.2,,75851.7,690919.6,5674019.8,3469908.9,554862.5,2915046.4,975112.7,214813.7,429095.1,5088930.4,585089.4
2006-03-22,4501365.2,1085723.7,724644.5,570958.5,153686.0,361079.2,117194.2,243885.0,3415641.5,663318.5,1828923.0,1237715.6,366381.1,871334.6,591207.4,,,,,608064.1,262705.1,345359.0,,,315335.9,,,44990.6,194727.3,,77579.7,694211.4,5648997.5,3421099.2,549303.6,2871795.6,971869.9,231736.5,434422.3,5059127.9,589869.6
2006-03-29,4499083.5,1071524.2,713363.6,567959.4,145404.2,358160.6,115579.4,242581.2,3427559.3,665927.6,1837151.0,1245882.4,367101.9,878780.5,591268.7,,,,,607740.8,262589.0,345151.8,,,316739.8,,,44850.4,192632.3,,76164.0,703740.1,5669615.5,3429379.8,544952.1,2884427.6,979050.4,247482.9,421864.8,5077777.9,591837.6
2006-04-05,4509000.6,1079074.4,714427.9,569024.1,145403.8,364646.5,116747.9,247898.7,3429926.3,670559.7,1839676.7,1248594.9,365425.6,883169.3,591081.7,,,,,602861.6,256152.5,346709.0,,,316828.3,,,44610.8,197685.9,,77768.1,719926.9,5692320.9,3495529.2,559776.8,2935752.4,957859.2,201559.4,449930.4,5104878.1,587442.7
2006-04-12,4539708.7,1111454.9,744528.4,582158.2,162370.2,366926.5,117153.4,249773.1,3428253.8,663307.6,1840484.2,1246078.8,365637.6,880441.2,594405.4,,,,,607736.2,259196.9,348539.3,,,316725.9,,,44638.5,196233.0,,70545.9,724968.0,5734555.7,3511231.0,567894.0,2943337.0,972109.1,203053.3,454479.5,5140873.0,593682.8
2006-04-19,4576338.1,1117752.4,750961.6,588829.6,162131.9,366790.9,116834.6,249956.3,3458585.7,675694.5,1852890.1,1256812.3,367104.7,889707.6,596077.9,,,,,611331.1,262353.2,348977.9,,,318669.9,,,44587.7,205930.9,,65025.1,726993.2,5751738.6,3500789.5,562139.5,2938650.0,984705.1,229506.7,444525.8,5159527.1,592211.5
2006-04-26,4584539.5,1114680.2,746752.8,587541.4,159211.4,367927.4,116341.3,251586.1,3469859.3,680054.2,1856945.3,1259411.0,367563.0,891848.0,597534.4,,,,,614698.4,265707.8,348990.6,,,318161.5,,,44553.2,210749.6,,63301.6,728890.9,5776819.8,3445912.8,564325.7,2881587.1,1027391.7,260921.0,451558.3,5185783.7,591036.1
2006-05-03,4603250.2,1123686.4,750341.5,589991.5,160350.0,373344.9,118837.2,254507.6,3479563.8,688836.2,1856577.4,1256814.5,368406.5,888407.9,599762.9,,,,,612333.3,262927.8,349405.5,,,321817.0,,,45012.3,205258.0,,66422.6,739375.9,5797564.8,3479747.0,577489.4,2902257.5,1022495.3,246016.2,460001.8,5208260.3,589304.5
2006-05-10,4603979.2,1112173.0,738856.2,587455.5,151400.8,373316.7,118918.3,254398.4,3491806.2,685655.5,1871411.3,1268469.0,368197.9,900271.1,602942.3,,,,,614088.1,263492.4,350595.8,,,320651.4,,,44886.0,185967.2,,63062.3,761105.3,5799449.7,3470968.1,584287.4,2886680.6,1023086.8,240542.0,467301.3,5201898.2,597551.5
2006-05-17,4618913.1,1119933.7,745592.6,592563.2,153029.4,374341.1,118723.7,255617.4,3498979.4,688300.5,1869035.3,1264508.6,368398.6,896110.0,604526.7,,,,,619447.4,268921.8,350525.7,,,322196.1,,,44875.2,189579.1,,64504.4,745219.5,5784871.2,3469083.4,581501.9,2887581.5,995738.7,248449.6,472358.0,5185629.8,599241.4
2006-05-24,4633651.5,1125566.4,750749.8,597962.9,152787.0,374816.5,119024.9,255791.7,3508085.2,685427.6,1876828.1,1270893.4,368473.7,902419.6,605934.8,,,,,621880.3,270794.8,351085.5,,,323949.1,,,44892.9,180458.5,,64500.6,744370.5,5788532.5,3450898.6,583780.6,2867118.0,1025400.3,257264.7,454958.4,5188522.0,600010.5
2006-05-31,4637767.7,1123958.2,748986.6,605147.1,143839.5,374971.6,119525.7,255445.9,3513809.4,686797.1,1882436.9,1277064.5,370214.7,906849.8,605372.4,,,,,620732.3,268438.0,352294.3,,,323843.1,,,44945.7,224946.6,,60702.0,749596.2,5859736.9,3522040.0,593360.4,2928679.6,1013564.3,254036.3,470877.8,5260518.4,599218.6
2006-06-07,4632496.5,1115748.3,742759.0,601535.2,141223.8,372989.2,119984.3,253004.9,3516748.3,686886.9,1891141.8,1283682.8,370564.5,913118.3,607459.0,,,,,617739.6,263989.9,353749.7,,,320980.0,,,45067.9,194158.9,,63613.0,738560.5,5807431.3,3494916.1,597593.9,2897322.2,1012614.3,235471.9,466458.6,5209460.9,597970.4
2006-06-14,4652967.9,1127212.3,750777.4,600085.0,150692.4,376434.9,120816.4,255618.5,3525755.6,688039.1,1891663.8,1281905.2,370974.1,910931.1,609758.6,,,,,620531.9,268007.2,352524.6,,,325520.9,,,45016.6,196868.8,,62679.7,738945.3,5838079.4,3525274.1,596846.6,2928427.4,1007912.7,240985.4,463598.0,5237770.2,600309.3
2006-06-21,4636187.0,1124637.6,748251.5,599830.9,148420.6,376386.1,121118.1,255268.1,3511549.3,683188.2,1899526.9,1289230.2,371852.5,917377.7,610296.7,,,,,605136.1,263814.8,341321.3,,,323698.1,,,44896.2,192501.8,,63444.3,730572.7,5787409.4,3473959.7,597724.5,2876235.2,1023435.5,248030.5,445228.8,5190654.4,596755.0
2006-06-28,4629227.6,1117352.1,744894.2,599205.7,145688.5,372457.9,119856.9,252601.0,3511875.5,683595.0,1905593.8,1293720.8,372359.5,921361.3,611873.1,,,,,601185.7,264564.1,336621.6,,,321501.0,,,44647.8,193412.7,,63289.9,735533.3,5784463.8,3468771.3,599844.2,2868927.1,1012399.1,267779.3,440293.8,5189243.5,595220.4
2006-07-05,4643662.2,1121679.4,743710.0,603978.6,139731.4,377969.4,117315.7,260653.7,3521982.9,689329.3,1907528.5,1298890.9,372625.8,926265.1,608637.6,,,,,599098.6,264055.1,335043.4,,,326026.5,,,44645.1,217791.7,,62594.9,747529.6,5832576.3,3556488.7,608194.1,2948294.5,961017.0,259064.2,455680.4,5232250.3,600326.0
2006-07-12,4637507.5,1119155.3,739080.6,600294.8,138785.8,380074.7,117860.3,262214.4,3518352.2,682363.6,1922276.7,1308607.4,372775.0,935832.4,613669.3,,,,,598041.7,262382.0,335659.8,,,315670.2,,,44554.3,190934.7,,63717.4,762587.7,5811155.7,3502534.6,608242.0,2894292.6,968281.4,285746.4,456224.4,5212786.8,598368.9
2006-07-19,4658328.8,1129012.9,751014.9,609493.1,141521.8,377998.1,121894.0,256104.0,3529315.8,685035.9,1918584.3,1302764.6,373557.2,929207.4,615819.7,,,,,605229.1,269082.6,336146.5,,,320466.4,,,44407.8,201103.3,,62076.4,746778.4,5837384.4,3482452.4,605097.6,2877354.7,1003205.1,292342.0,455794.9,5233794.4,603590.0
2006-07-26,4663323.0,1132989.7,753878.0,612311.6,141566.4,379111.6,120810.6,258301.0,3530333.3,684376.2,1917701.6,1301962.0,375110.6,926851.3,615739.6,,,,,606008.3,269244.7,336763.7,,,322247.2,,,44416.3,183136.8,,60082.3,735758.4,5810807.1,3436154.7,596569.3,2839585.5,1006348.0,296430.1,464108.1,5203040.9,607766.2
2006-08-02,4682406.6,1139033.3,756779.1,617535.2,139243.9,382254.2,123695.5,258558.6,3543373.4,692441.1,1920985.9,1301718.0,373374.0,928343.9,619268.0,,,,,605237.5,266903.6,338333.9,,,324708.8,,,44631.9,189539.8,,64176.3,734301.9,5834591.5,3500124.7,604814.9,2895309.8,987350.0,274175.5,466019.1,5227669.2,606922.2
2006-08-09,4675064.6,1130285.4,746068.1,611106.4,134961.7,384217.2,124190.6,260026.6,3544779.3,693045.1,1929338.2,1309595.2,370309.6,939285.5,619743.1,,,,,605554.6,266888.1,338666.5,,,316841.3,,,44616.4,176507.8,,60777.1,740517.4,5816780.2,3482115.9,605405.4,2876710.6,974801.5,285240.8,466566.4,5208724.6,608055.6
2006-08-16,4680186.7,1128894.3,747551.7,610763.6,136788.2,381342.6,122729.2,258613.4,3551292.4,699278.0,1921957.5,1299179.0,370379.1,928799.9,622778.5,,,,,611063.9,270975.7,340088.2,,,318993.0,,,44565.1,178605.6,,61827.1,738958.1,5817190.5,3497980.4,602304.8,2895675.6,968703.9,270442.8,467708.4,5204835.5,612355.0
2006-08-23,4690352.0,1142135.8,756828.2,617474.8,139353.3,385307.7,122969.7,262338.0,3548216.2,693825.0,1916307.4,1295760.8,370851.7,924909.1,620546.6,,,,,616514.4,274152.2,342362.2,,,321569.3,,,44508.9,172185.0,,61241.1,751087.5,5839041.9,3465662.8,595237.4,2870425.4,993965.1,292496.1,477954.5,5230078.4,608963.4
2006-08-30,4688731.3,1142382.4,760978.4,617713.2,143265.2,381404.0,121494.2,259909.8,3546349.0,692698.7,1914530.0,1294522.6,371282.6,923240.0,620007.4,,,,,616829.6,272757.6,344072.1,,,322290.7,,,44257.7,194671.0,,61144.0,748234.2,5859410.0,3471501.8,600206.2,2871295.6,987696.5,309729.6,478980.6,5247908.5,611501.5
2006-09-06,4705616.0,1150560.2,765536.0,622656.9,142879.1,385024.2,122744.3,262279.9,3555055.8,692725.7,1921621.7,1298665.5,371008.1,927657.3,622956.2,,,,,616695.2,271871.2,344824.0,,,324013.1,,,44522.1,206331.6,,63253.7,740255.3,5890978.2,3527407.1,604808.4,2922598.7,992906.8,279382.0,472119.3,5271815.1,619163.0
2006-09-13,4668862.4,1124189.7,736871.4,602260.7,134610.7,387318.3,122308.4,265009.9,3544672.6,691810.2,1915196.3,1288755.0,371750.7,917004.4,626441.3,,,,,616017.1,271105.3,344911.7,,,321649.0,,,44429.2,185664.2,,61092.4,756786.6,5873988.3,3504221.9,602485.0,2901736.8,1004733.2,269778.6,476675.8,5255409.4,618578.8
2006-09-20,4684814.2,1118527.7,732958.9,601162.6,131796.3,385568.7,122803.9,262764.8,3566286.5,699682.7,1924603.5,1294666.0,372352.4,922313.6,629937.6,,,,,614904.7,272515.4,342389.4,,,327095.6,,,44325.4,183400.4,,61250.9,737109.9,5871408.4,3459629.5,594738.2,2864891.4,1027441.9,295146.2,463924.1,5246141.7,625266.8
2006-09-27,4648522.0,1085431.6,702041.6,566146.3,135895.3,383390.0,118844.8,264545.2,3563090.4,692688.9,1935868.7,1305380.2,372871.5,932508.7,630488.6,,,,,615178.5,272130.5,343048.0,,,319354.3,,,44030.9,186060.4,,59628.9,779908.6,5886998.5,3442739.1,600669.5,2842069.6,1061261.0,297138.7,461809.8,5262948.5,624049.9
2006-10-04,4804034.2,1133135.3,747979.6,612648.6,135331.0,385155.8,118786.0,266369.7,3670898.9,706726.3,2067486.4,1425088.2,388180.5,1036907.8,642398.1,,,,,620851.4,270701.6,350149.8,,,275834.8,,,44590.3,192513.1,,75774.7,802351.8,6086791.1,3589201.1,620263.1,2968938.0,1082607.3,247886.7,500260.1,5419955.2,666835.9
2006-10-11,4819300.1,1132525.9,742848.4,605687.8,137160.6,389677.6,119471.4,270206.2,3686774.2,706141.9,2082503.3,1438129.1,388627.0,1049502.2,644374.1,,,,,621345.8,270300.1,351045.7,,,276783.3,,,44449.5,222692.8,,71556.8,809457.5,6135454.3,3603898.8,619685.9,2984212.9,1074324.9,285251.8,500500.7,5463976.3,671478.1
2006-10-18,4815079.9,1132981.7,743799.2,604072.8,139726.3,389182.5,120196.9,268985.6,3682098.2,708137.1,2076686.5,1429657.8,389095.1,1040562.7,647028.7,,,,,621961.6,270486.8,351474.8,,,275313.1,,,44483.1,185491.1,,71162.8,755620.6,6032460.3,3555495.7,611976.2,2943519.5,1045980.0,272027.4,487334.1,5360837.2,671623.0
2006-10-25,4816818.1,1127829.3,737230.1,595300.3,141929.8,390599.2,119703.6,270895.6,3688988.8,709131.8,2080367.4,1431299.7,389155.3,1042144.4,649067.8,,,,,622526.4,270863.9,351662.5,,,276963.2,,,44287.7,191991.1,,69461.3,752168.1,6028484.0,3523734.3,602518.4,2921215.9,1059553.3,288556.6,484500.5,5356344.7,672139.4
2006-11-01,4857706.6,1161063.1,768230.0,616453.8,151776.3,392833.1,119634.7,273198.3,3696643.5,713439.5,2079186.7,1429367.8,389975.8,1039392.0,649818.9,,,,,622525.1,271039.1,351486.0,,,281492.2,,,44471.9,209922.3,,70491.1,762666.0,6110302.5,3593704.1,606021.9,2987682.3,1068355.1,272720.9,506885.7,5441665.9,668636.6
2006-11-08,4861643.6,1158168.6,762188.0,611074.0,151114.0,395980.6,120039.7,275941.0,3703474.9,711491.6,2093788.6,1443284.4,389245.4,1054039.0,650504.2,,,,,622286.1,270516.3,351769.8,,,275908.7,,,44216.4,195732.1,,70770.0,753262.5,6086311.3,3570429.3,607827.5,2962601.7,1068983.0,272702.1,500820.4,5412934.7,673376.6
2006-11-15,4859572.0,1143560.3,749023.4,607322.9,141700.5,394536.9,118272.2,276264.7,3716011.7,711000.0,2096958.5,1444348.2,390036.1,1054312.1,652610.3,,,,,626013.7,274381.9,351631.8,,,282039.4,,,44241.3,192741.3,,65503.6,758291.5,6117243.3,3608186.7,609906.6,2998280.1,1043938.0,292110.4,501036.2,5445271.2,671972.1
2006-11-22,4889448.9,1153441.4,753388.8,611763.4,141625.4,400052.6,117936.6,282116.0,3736007.6,717033.0,2100650.2,1444085.2,389315.7,1054769.5,656565.0,,,,,628313.3,276774.2,351539.0,,,290011.1,,,44190.5,204829.4,,70272.1,765356.0,6160440.6,3592981.3,606398.5,2986582.8,1056434.4,326826.5,505495.3,5481737.3,678703.2
2006-11-29,4882107.6,1148853.0,745725.1,607346.6,138378.5,403127.9,118094.9,285033.0,3733254.7,713847.3,2097363.9,1443607.0,389802.5,1053804.5,653756.9,,,,,630819.7,279536.9,351282.8,,,291223.8,,,44021.2,207007.8,,65646.0,773200.4,6159863.4,3572119.3,603905.2,2968214.2,1071261.6,323145.3,514994.0,5481520.2,678343.2
2006-12-06,4876845.8,1142918.5,738840.0,606138.9,132701.1,404078.5,117889.2,286189.3,3733927.4,719162.8,2092355.9,1437755.1,389750.3,1048004.8,654600.8,,,,,632736.5,281693.3,351043.3,,,289672.1,,,45287.2,205694.3,,80185.3,772667.3,6168839.9,3608009.4,612731.0,2995278.4,1050602.0,316828.2,509593.6,5485033.3,683806.7
2006-12-13,4866686.4,1139852.8,735744.3,602837.7,132906.6,404108.5,120105.8,284002.7,3726833.6,712417.2,2090822.2,1435530.8,390713.9,1044816.9,655291.4,,,,,633289.0,287123.3,346165.7,,,290305.3,,,45220.3,201851.8,,76003.6,784586.7,6169830.2,3614845.6,610050.6,3004795.0,1034737.4,323820.0,504851.4,5478254.5,691575.7
2006-12-20,4936680.0,1146808.4,732360.1,599204.1,133156.0,414448.4,129297.4,285150.9,3789871.5,727048.4,2125265.8,1467965.9,392394.7,1075571.1,657299.9,,,,,639778.6,291878.6,347900.0,,,297778.8,,,45050.5,206970.5,,77747.2,772347.5,6208245.3,3619379.1,607840.9,3011538.2,1058898.2,343513.4,495210.2,5517000.9,691244.5
2006-12-27,4935531.4,1144497.2,731451.1,600169.4,131281.7,413046.1,128385.2,284660.9,3791034.2,720406.6,2118898.9,1466075.0,393188.0,1072887.0,652823.9,,,,,644731.8,297177.8,347554.0,,,306996.9,,,44916.1,219181.9,,81474.9,781393.2,6250822.6,3633227.0,600888.1,3032338.9,1082965.8,352112.9,493821.5,5562127.2,688695.3
2007-01-03,4903858.9,1141359.2,733155.2,600576.8,132578.3,408204.0,131487.5,276716.5,3762499.7,719108.5,2102411.9,1446899.3,392455.2,1054444.0,655512.7,,,,,640173.8,289895.2,350278.6,,,300805.4,,,44022.8,238180.8,,78637.0,789608.6,6251624.9,3677129.8,612795.4,3064334.4,1029492.1,359427.0,486833.0,5552881.9,698742.9
2007-01-10,4911566.8,1140354.0,733354.9,598609.5,134745.4,406999.1,131303.1,275696.0,3771212.8,717909.0,2122811.1,1466475.2,393272.9,1073202.3,656335.9,,,,,640108.2,287808.5,352299.6,,,290384.6,,,44234.5,200820.4,,77823.0,775534.9,6185489.2,3620292.8,608629.7,3011663.1,1024194.4,353889.7,492151.7,5490528.6,694960.6
2007-01-17,4912523.1,1144634.4,737000.0,599794.3,137205.7,407634.4,131763.2,275871.2,3767888.8,722644.2,2109980.6,1452256.2,394057.1,1058199.1,657724.3,,,,,643695.2,289442.9,354252.2,,,291568.8,,,44211.4,227473.6,,76619.0,777447.2,6225088.6,3651742.8,608701.0,3043041.8,1046425.6,339279.1,490158.1,5527605.6,697483.0
2007-01-24,4913890.0,1138894.1,730186.4,600714.8,129471.5,408707.8,132927.8,275780.0,3774995.9,721076.0,2114514.1,1455343.6,393861.8,1061481.9,659170.4,,,,,646244.1,290035.6,356208.5,,,293161.7,,,44125.6,190966.3,,77122.9,777045.3,6203795.8,3574681.4,593130.7,2981550.7,1084569.1,373721.7,478074.5,5511046.6,692749.2
2007-01-31,4931624.8,1157086.5,747486.6,613700.3,133786.3,409599.9,132911.6,276688.3,3774538.3,721352.2,2122741.9,1464009.3,393894.4,1070114.9,658732.6,,,,,642621.7,282524.8,360097.0,,,287822.4,,,44120.6,209630.1,,73787.2,786906.5,6236245.2,3610916.8,599936.9,3010980.0,1084287.4,355475.3,493461.8,5544141.2,692103.9
